C,C_prime,label
3039466469,1006850274,0
3371969023,1905983377,0
3062509460,3771125231,0
3931291611,1723604903,1
1965026824,4281673888,1
3626614483,658748907,1
435605327,2815960547,1
1359533104,2274864253,1
1326955875,1365390185,0
4090815122,3942096571,0
2974234037,2997168975,0
3377380740,3577438873,0
1781276808,3674564095,0
2823534564,547949540,1
1645557857,3321998802,1
223874054,1864037030,1
191217763,4199500875,1
21853871,2841051879,1
1419091580,376201735,0
356070662,2233979370,1
1203998616,1784563940,1
3464147234,960013074,1
3644196996,1975042297,1
395424693,3667656764,0
1743419802,352640773,1
965972077,3720730809,1
861762658,779157336,1
965896104,3879421071,0
804928188,2705059128,0
706432492,3663563112,1
3852728956,1575071468,1
2353030166,1318736590,1
107983879,1488458558,0
2503738754,322096990,1
2078070396,398599776,1
1419676852,755270143,1
39070637,2508630093,1
4223043454,414196729,1
2680369725,2351535188,1
3282887311,4008710284,1
3869597596,1745545759,0
3335946444,1469341049,0
485087387,2149533701,0
539981603,2489445083,0
1106414572,2973639099,0
1715396072,2302432937,1
1993273514,1715120360,0
4149142432,4122271052,0
3543651298,594376458,1
1969663198,2627001368,0
4090751071,3997883188,1
2545258843,3857389495,1
1951535806,1440012563,0
3113234972,2103977687,0
3871502977,3217586104,1
1517060344,3796526172,1
2585061749,3600172242,0
3104135027,4006636198,0
1806060448,131865355,1
4095524511,3630088141,1
2359989680,2790550381,1
2111374331,2950379002,1
2407074198,1688368441,0
247995908,4280216899,0
2749630800,490227437,0
2225131344,797717447,0
577394473,4099829457,0
2052472296,1102704915,0
711368347,3493674510,0
814436666,955264833,1
3535698539,2791629376,1
4285494386,3117016743,1
2964646666,1605548189,1
765588526,1956869388,0
355949103,2778541035,1
217613845,1136809422,1
1630832400,4007300204,1
3854281255,1938360503,1
3705012613,2668594719,0
1079107436,2932147495,1
2983460217,1210830133,0
725068964,3825309665,1
326242347,1333588119,1
3625481852,2680325348,1
1495542628,1678731614,1
1142544127,1870001460,0
1736411246,1033671988,0
2658085579,3797228115,1
585876153,2575121955,1
94643638,3482196509,1
3532623250,3642586273,1
1040375163,838365438,0
2476631442,502291304,1
1887734036,3982356383,1
4220069286,1960265400,1
1204744701,1716052810,1
2313706592,1971922672,0
907330327,3584472199,1
4143932275,2081521070,1
1948564241,1785287502,1
2074335492,2154003233,0
180326023,3097239881,0
654355737,4251077464,1
2927233474,574923070,1
3258483105,1312190749,1
1149301803,2910037057,0
2506358085,3772767393,0
2450921483,2717866523,0
3620579991,599093065,1
4159836181,2339171804,0
2760886218,784910273,0
2507285000,46021853,0
3406522700,1316044321,0
3895457404,1022174847,1
3381801527,385514128,0
3232556855,2990123785,0
1226971347,3543678715,1
2830536064,423410453,0
508964873,3358195890,0
438991147,4214807658,1
2767978772,775319881,0
3870449263,996483657,1
3555668485,2225706046,1
2300627575,3089134605,0
2866118934,68497107,1
1254707103,2769241179,1
2082468926,295040006,1
2322691505,2281890449,0
1936414919,2105385698,1
3141449666,2131785486,1
2658240981,1790973986,1
3633204899,2430309658,0
3071331795,273995524,0
313966750,2019042979,1
3274092352,71622071,0
2886676666,964262301,1
4281183970,1053016846,1
487350786,2245878641,1
1094710936,3939432416,0
2065129801,2253163381,1
229127882,1214468402,0
1426153179,2367412931,1
2202143098,2719844764,0
4199622623,2260715475,1
1230592087,1658076139,0
4230498361,3611675397,0
2122348081,139376298,0
2129031412,2507914258,0
1195497588,3144112320,1
2000312270,3412643678,1
348460101,165651948,1
843513774,2169354805,1
2036909820,178229652,0
171708864,2450177524,1
4293738108,1280225174,0
3217311983,674954067,1
1487313604,1664665033,1
2563135210,1544985049,0
267460951,2972165707,0
896395902,3984580158,1
2966447021,2005226160,0
2901594418,2455816405,0
3911326133,735706257,0
2646990407,3140697355,0
2880529448,2991708446,0
3260176268,2013437197,0
2634847055,2784151970,0
1963745237,3273037165,1
1536731860,3577405892,0
2909356414,3420978028,0
3005091252,2035300875,1
3946759400,939351451,0
2041368684,22691016,1
2979066849,1343979231,0
1288142778,1830176779,0
861031471,695454029,0
3764329942,1719775114,1
2342394056,3691766611,0
3991263327,1236433800,0
3471516591,4001612347,0
1698987723,3446540899,1
3778783039,2533806860,0
2731903124,1746148085,0
2573982979,3247820904,0
4202184317,2593520223,0
1214744273,3999880221,1
2464629428,29268923,0
2980490797,3215249945,0
4065806894,1366925060,0
1677586770,2725399283,0
613647564,2525442769,0
2223025757,1455313201,1
2131018387,1459302051,0
2408094926,1383269524,0
3811925546,2497412374,1
1528883936,2958418589,0
389646739,2714501851,0
2346900344,1849137248,0
3019957581,710549061,1
457455128,1993814954,1
2537756336,3298558239,0
3218149030,496933406,0
1407813956,4152836456,1
2573203297,4196319074,0
1879491131,3261136509,0
1604256944,3398540131,0
2341210400,3846993466,0
538785552,2948894555,1
2254634729,2488153504,1
2506369933,121773963,1
2248147825,619615468,1
3643959236,3602849907,0
4054629899,1540267946,0
2160937506,220174896,0
2734475463,1101500454,0
1167817149,3439920605,1
2841259198,1143421299,1
878152812,2874866349,0
1633891505,2937184048,0
914476232,891509305,1
3832410024,409572047,0
1945238224,1252813851,0
1236034760,3414837996,1
34457536,1724252343,1
440302693,3779204572,0
4124090,2582149166,1
3363576629,1785128429,1
676966773,1840298590,1
3241518746,3190549943,1
253806331,2428460279,0
598792875,3243394283,1
3442144739,2496417815,1
3118546472,2807424009,1
3859705941,1912899805,1
2695176934,1046212858,1
1090690207,1980528161,1
2833086542,2393630709,0
9953821,2998739445,0
2546977882,661079259,0
2449806824,3351787482,1
855623093,3129554895,0
3525480939,1476687743,1
2274871194,2239297260,0
1140669573,601241185,0
4282865599,3458197715,0
3338572930,2177404709,1
1965804846,545222096,0
888119241,61150210,1
1022220148,2393359887,1
1084906287,2958319491,1
4106191212,2172959907,0
2171682153,4041531252,0
4181211374,2788582321,1
1035302403,3568509844,1
3101581578,3478598887,0
3166924539,365516690,0
2738570082,786264598,1
1653903399,2026818440,1
2731404647,1800018548,0
1402904874,3265893415,0
3560604034,3461653006,0
460208883,1861859205,1
2595685023,1502157456,1
3009418599,967389244,1
2683426247,234356661,0
2677508199,2337943518,0
3793609669,641367029,1
1598445208,4086424400,0
935403238,3061785194,1
2918947092,96913836,0
3739105883,363733648,0
2946685280,3391918349,1
4213546377,2997706540,1
2451231914,101993574,1
3237019089,1414165722,1
2639919768,461572224,1
716963494,1665138000,0
729102696,3970419417,1
1711312804,1080999066,1
528295124,3939636351,0
3361163826,1944820081,0
4086331621,3692148660,0
2986787479,1851613682,0
3835975804,548839533,1
599326628,636693245,1
623614273,1387702654,0
1119755075,2416156172,0
2765547688,3820456328,0
3442575697,2674177774,0
1936933264,4250508280,1
2518908533,2323589728,0
3258522354,2746806481,1
157700069,3264483828,1
4091633733,2308914777,1
765907343,541907029,1
3780945089,2471748910,1
2759796524,3174268483,0
1172342847,233294857,1
4024775303,1092043671,0
1528384544,3688352264,0
2149851644,2748987297,1
2569358074,1363865573,0
3801199477,2230561045,1
224723023,2063805115,1
243033537,1448823935,0
1288868950,432020951,1
391529213,1633183873,1
1002088970,2936531176,1
1227725350,52907118,1
3936267,2246764831,1
1386113341,1672539362,1
632530907,1585818543,1
2202899097,3145584436,0
221915474,2200710403,0
3881596643,1601370799,1
1697025159,3501773880,1
149224314,2395877842,1
2935411639,1905090074,0
2405964455,3920843180,0
1042919630,1937482143,1
2723456086,3169475197,0
4288039881,1636362597,1
1765979308,492618992,1
666539558,3832143591,1
1425214899,3652557975,1
387138625,1930763461,1
923042746,1928777506,0
1831855103,2204095242,1
916517445,1189147471,0
3534131928,210819212,1
3288486469,3345003684,1
1724404959,3901696698,0
887963738,99331279,1
3390585451,3460035179,0
2953743708,3494915158,0
1426749628,4061964051,0
2720159644,3748870403,1
3776430118,709967924,0
3783750259,2155839073,0
2622057260,2073699917,1
1704787523,703287766,1
2650280488,172395102,0
3053878424,3052149283,1
2320788563,381550472,1
718792980,1620069323,0
2138088435,1302602996,0
3213635522,3642911785,0
282157250,1796969366,0
1612626753,1436419722,0
2591179410,546077854,1
3150382534,4146443669,1
4132928660,816436744,1
334642961,1875918753,1
3814098738,3464997368,0
3951843029,124755365,1
3710686725,1098410824,0
613531173,2394979079,1
1593159812,4202909792,1
2077871550,3891469654,1
3429931997,2283466693,0
889465900,1300644466,0
4219032013,504608772,1
1003050450,1806936202,1
2972433689,3336323887,0
3234056047,3460775773,1
2927748142,1641760917,0
1305439860,956386478,0
3504465439,2451899813,0
4249324038,637651872,1
3822937655,3944487406,0
1836533753,1321471624,0
775373572,2185884184,1
4245717287,2300735511,1
3126153980,1116411472,1
2229594409,371122113,1
737419712,3854292159,0
2396280143,2650937927,0
46859906,578902697,1
1306523557,812589745,0
4273412426,1652413841,0
368631890,3119939662,1
354967517,2369442604,1
407622892,3494768856,1
1522487436,3026572068,1
678410793,2631938066,0
1579404008,4111129636,0
181641686,833923193,0
816470885,3632326557,1
826317194,2050164138,1
3455031489,2584740230,0
2025759048,194254465,1
1069484362,2677934924,0
1806637200,1027947256,1
3880966115,3938236118,0
727013828,509146647,1
1400771386,3607671806,1
2177733347,131543195,1
1633807906,1004218466,0
1353546234,560512812,0
1702724256,4054276776,1
4243582155,4112996602,0
815027135,1069913838,1
1758963606,310263699,1
3991857278,262023698,0
1028717613,1898051534,1
3666978314,2384281468,0
3293305198,1237183371,1
3379724304,719368755,0
3161956738,1395532774,0
968692633,1030746478,0
306679664,2457682888,1
2084600940,3896604559,0
3595793545,1139664118,1
32916781,1836040321,0
3305359714,959541522,1
1688355269,532971248,1
3220423422,329355294,1
453006085,4005292706,0
4064999750,3284150817,0
3308836682,261325456,1
844620719,1962319299,0
2086591175,2360893123,1
4126166262,3705362314,1
3940571699,2131331205,0
968005178,2984800904,0
728351020,3550970899,1
3921515160,2172364428,1
4293008430,1400622577,0
3943101121,1765060545,1
3930977306,2339060111,1
700970780,4129914032,1
2603398476,4268079991,1
485543927,3418967184,1
991151811,2705940523,1
723001708,1829388530,0
66120560,1776039980,0
932034725,3210681653,1
1122464559,2900214231,1
2724830975,3250251245,0
67933435,1920386659,1
1889392807,3528396615,1
96318451,1400890588,0
3101050469,587258273,1
3806221446,2951009597,1
1518102325,2339778887,0
3235948263,1483828988,0
2315393494,2910799159,0
4275371583,220305388,0
1076234640,255113970,1
1467944227,180234310,0
1783446396,2288474705,0
452550114,3035148298,0
157717034,2423357200,0
3563495239,2171393439,1
3457401425,2430013268,0
2658110579,2941013570,1
2548874610,465984986,1
1109955339,3669022146,0
128316833,3616287354,1
872836512,1700537418,0
3410278452,1900693000,1
148009977,1448704651,0
3222123960,1718568808,1
241274428,713949679,0
3756797946,2996275075,1
3446099024,2444659783,1
3745419074,3137441286,0
2668654285,4066286223,0
4220407357,647368705,1
3711639437,1192614225,1
1772795538,1009292746,0
3319929490,1547472398,1
3106507290,234331171,1
3604403949,1172345208,1
2239592190,1898835236,0
3411108816,815769496,0
26150956,862304797,0
1815605672,705606616,0
2152156060,3104336198,0
2426299301,3639073053,1
3380683021,1283581615,0
313280404,2558171584,1
1311709123,3627668807,1
1581560767,3531482087,1
3873038267,3428643175,0
1284930543,3890526063,1
181858709,572710142,0
1329999768,3262586042,1
3551932847,766024499,1
3007331044,543280585,1
3332419921,1720337913,1
906721182,1692801413,0
3547549431,1078763807,0
1354302544,3303251080,1
2336533422,2107819650,0
3221130140,2168578157,0
1381562107,3264198963,0
1175924723,3734929677,0
3235192622,2593646735,1
3324267675,1435346769,0
3259969848,2155454332,1
1729859932,359595860,0
2769534955,422728673,0
4236747013,2196341737,1
3917746839,2381716407,1
2224623545,2231715158,0
1257661067,2115568062,0
2535029973,3765027728,0
1111158030,2695817294,0
1186318560,1120627677,1
2495440803,271039781,0
3817742419,1409436797,0
3767810561,1114064675,0
3223569442,2951855315,1
3287998269,3081488666,0
2260348785,1972813521,0
3126475494,2842897385,0
564741452,441705579,0
3531235724,4075840938,0
2211344548,1469642848,1
4213869323,879619657,0
1955295737,2324784049,1
842233255,2481662392,0
3282861014,1267843321,1
4121634214,2506166702,1
285893339,2587585406,0
2012623116,3133325100,1
3179489340,803315228,1
2264447025,1872585048,0
1681590052,107252450,0
2272696008,929608276,1
3446085630,3565471316,0
1796347786,259807014,1
57091903,1547019756,1
285733916,2181623022,0
1155169863,2819155798,0
2457169348,37996800,1
4290751614,1670364664,1
2913614867,973845970,0
3455547938,2192243948,1
4225490618,1407257266,1
1747931045,2298461770,0
1618833988,3049996471,0
3131377473,3481751488,1
2674115761,163399389,1
3970927056,1976905112,1
3823476798,1051410689,1
3798573312,2913670954,0
1730464364,716587663,1
42858520,1870012962,0
3113770421,1041865724,0
3107011057,1030977841,1
1060765858,3904878038,0
3050008476,2529822047,0
856535455,4085393091,1
1728015484,1731006276,0
1437154129,330287284,1
1888520490,4116631703,1
2475887287,3093170941,1
277526500,2590035166,0
1200051075,3646787995,1
1842301885,2463435535,0
1846539921,3866604899,0
2829632148,3124714268,0
1240883861,3116895785,1
1067905811,2944931759,1
928101432,136487526,0
1485532352,2790818401,0
2082662445,4223933257,1
2020004933,3322383723,0
2289365181,3205954559,1
3427256622,3597472823,1
504878998,927847998,0
73657758,4233994494,0
2070175180,1447963877,1
3579069575,2857721815,0
2903321771,4167129083,0
2317666151,564075486,1
1660178830,1950703981,0
3145638533,1834402189,0
884563550,2533093566,1
3088414112,1071607566,0
1045380770,2590780373,0
3119801705,1230651813,1
3002528597,828481683,1
645276088,3061581280,1
2904160527,2882323157,0
22961593,1296261375,0
1521583753,884677531,0
3711264681,985916428,1
2814961377,4121105176,1
3647029981,860879873,1
2092236621,610262140,1
1487902905,86360290,1
2629628724,1920713808,0
3532277186,1168035962,0
3169191876,1280184592,0
3742928352,1328917842,0
1703719980,3666692271,1
3187862196,1446010580,1
2082789756,598070172,1
2177767909,200943659,0
1982699158,3224048658,1
3865979188,37424498,1
756324310,2597765598,0
3708908383,3292209752,0
2658372634,3793063150,1
52869791,182406861,0
1541565607,2353823355,1
4018459229,2357601708,1
556630538,3940817222,0
1364024910,4114346127,0
1536799796,369934740,0
3521927425,712539475,0
1087062832,1176769945,0
2897418684,4054141109,0
219158348,2393284824,1
764023655,2199945414,0
2710172139,1969168815,1
2601194928,3670253103,0
1136286576,3115351512,1
3894466724,77252717,1
3095190279,2162717793,0
2109994002,3339272200,1
2206988096,2171195294,0
4174731096,3550009846,0
3063324715,3221883611,0
3524524269,3810129000,1
2715349613,4233842375,0
4261127517,113257781,1
480761125,937419029,0
2046480546,713190157,0
804264303,2911546887,1
3268277810,1768868145,1
3316603414,1419870041,1
3633925250,2243165258,1
3320392157,81369859,0
267932298,2247535734,1
2331858674,2963257090,1
3382497553,3200672959,0
3226285139,3153155624,0
2871497662,1998606923,0
3540457038,2984651723,0
3491970735,1294828187,1
1296925704,4084401796,1
2306429628,1865568442,0
2226545495,268713951,0
4172702638,2637021690,0
4150731051,842868946,0
1605978670,3554187223,0
3805673685,1877160210,1
1609694634,3164306930,1
2177531616,562074216,1
3520935668,1478730552,1
1885901094,3656759860,0
325403925,625454852,1
2401680456,3357012920,0
4011516649,1471450677,1
1641787872,230785400,1
3792429615,3175996191,0
535642809,2690034047,0
1841848383,3511025875,1
3461422677,1346090061,1
1526830851,479288269,0
1227960290,606550501,0
497925166,3418326894,1
3962635859,1985954978,0
867501962,635137124,1
3097621421,442752445,1
55735758,2877071762,1
2536770196,1162043143,0
3679900076,2485193017,1
2518219946,2347634175,1
342626310,1316679410,1
1719360058,2444863928,1
739952105,19156357,1
2104161122,4245709899,1
3545133285,2786072068,0
2481416493,533588453,1
3660445447,971002231,0
2950437345,1847134630,1
3706543148,3426545006,0
614416481,1886992772,1
845789455,2643212127,0
1589127465,4102746089,1
3168405446,3587488045,1
3855483372,707039712,0
1852765763,1148539893,0
3220584488,1766840331,0
3828981309,1601392419,1
2741573148,518602850,0
2783944536,700268392,1
2340037090,4178841598,1
2776017085,1695907692,1
4156479853,2309760127,0
1113671081,265465323,0
1970633931,1739403568,1
972172264,400274299,0
1447252463,1315552757,0
3022119852,809175812,1
3962587884,1946594888,1
1245736086,1682814988,0
1765642144,1288241401,0
3325604697,3401337622,0
3954662472,239405129,0
3435375484,1498609794,1
511375267,3362526710,1
3436575025,2293395863,1
1796218915,87693963,1
2523662101,669041077,0
3560881696,1341157676,1
863568237,151248022,0
1524889724,1429282958,0
2456237716,3695819915,1
3168774383,3168034210,1
8669441,1913205775,0
256480379,2817083284,0
2828797046,3041551987,1
376623185,2183686489,1
4072131824,2690238181,1
3987664996,2819871311,1
1651463573,1033075269,0
3341607682,1027249446,1
22461013,1708820188,0
1336668976,1531568912,0
1880629700,4202356564,1
282201054,1692679050,1
1977223717,2842060109,0
2373027905,599572551,0
4121350316,4180646518,0
151661109,733186828,0
1664938912,2171950979,0
1702451951,2055462742,1
3647196052,1084609772,0
3213392012,3598528091,1
3056826175,738001897,0
491430089,1853924480,1
1849156100,1712156464,0
2956115331,2209594568,0
2330216490,3708557066,0
2452383590,1895648112,1
2745900623,3775188545,1
1704229481,554800010,0
4067159245,3932772525,1
2554956099,1130624558,1
4089070362,2275717942,1
3754654094,602261810,1
2541319955,3805710869,0
3619420058,701654894,0
1122810986,3367397922,1
3534579603,215669318,0
4083537680,420939790,0
1125249323,2926772840,1
191533673,3677061078,0
308000222,131936,0
675711220,3997858947,0
2034997718,2026107192,0
3973013251,2563000120,1
4294262917,1071107316,1
453950020,730640153,0
1206793946,3854364746,1
2181006128,3034841622,0
2219433366,509555474,1
1684572533,37133289,1
3386650008,378217996,1
1343927016,1619434285,0
1531890171,2809596474,0
2204643448,398858293,1
2140794936,2855741159,1
1395406442,2469536262,1
2766013943,2441491986,1
2774935946,549484909,0
2736759498,1285841799,0
1452005103,2762539167,1
2798892395,3837959549,0
3576335371,2896524458,0
3667738739,4285301008,0
2647697009,1226243767,1
1373717281,379519341,1
2054110565,2914097404,0
2071309647,3195578426,0
1815833559,2786745733,1
408249710,1011992422,0
4175084934,2299581391,1
2503648323,170988822,0
2869947310,919964519,1
902069211,864421392,0
2455630274,3699881038,0
3395213706,2752925962,0
1750383999,650453550,0
246830269,3900428322,1
3555667609,65184214,0
2717476826,266465876,0
144608012,1468222886,0
1949686857,103552486,0
2641311450,3265997557,0
813566167,3983552952,1
3821026378,1899949798,0
1025881554,2167322206,0
396360164,524017848,0
1570861458,1972079930,1
3906077812,3856602688,0
874362470,2731802528,0
2185668312,2180803324,0
692384965,3380494525,1
2554660367,2519048911,0
1611729007,3024014621,0
3212655879,3089088307,0
2666514928,3838427028,1
796170040,1689045220,0
4164080721,535495434,1
1979492623,4224086967,1
574024881,993673524,0
274905179,883880103,0
2287825528,1064607982,0
3661175598,942661114,1
1801735548,3564192027,1
2184331411,669932733,0
2320828740,1014440788,1
3853342631,4028720869,1
759502077,2636845488,1
407628651,4011404848,0
1685595091,2469866342,0
2034159198,3267633446,1
3207381233,930200539,0
3626463678,1241864014,1
191200318,1001386327,1
978575719,4259632075,0
2287038731,1558014868,0
2516270089,1636175732,0
954040038,3097988046,1
1102493329,2801329525,0
1379032818,2551819864,0
2590141483,3991818,0
482413449,1459092972,1
2945799413,2579724275,1
841096683,2436925548,0
543261280,220148380,1
1703185099,4270616133,0
2925802329,1278208371,1
2866248142,855754857,0
1404646065,2182452047,0
3282145872,2080327372,1
3150855992,2575380772,0
2485956068,226533555,0
1086877695,668174230,0
3364677572,3015858507,1
2610933003,2552249200,0
318357974,2392324490,1
2751026656,2478782964,1
1922742730,2687283345,0
2380384755,3304757855,0
3956985635,1764078536,0
1285894269,650396840,0
2160729110,1889165582,0
2224827705,1016231293,0
2545907517,2004981922,1
1977884982,660221865,1
269407423,2232512034,1
312119030,4284757384,0
716830279,3067049619,1
578526,2324066189,0
3621851809,3233460380,0
2263802863,1166816430,1
137860115,3016404750,1
3314143723,764390687,1
382911590,3000771706,1
3312685276,6319693,1
77456930,3170306762,1
3849791524,966857123,1
2930000411,4156681113,0
694373516,2916568833,0
1855756090,753730788,0
1458278190,3555292974,1
289414437,3121749013,0
4128045486,572132274,0
154355436,3289822879,0
3351670261,2820507718,1
2622874773,2089433294,1
2244164149,1646678187,0
2538885340,2773367959,0
2324130601,315484129,1
88822683,2507521671,1
1389423628,537818184,0
3175734175,3663290934,0
3279547121,245316351,0
1864318403,359222071,1
98495675,3982960183,0
2864170508,728014532,0
2315300668,1233000451,1
3328982372,3704519206,1
839889572,2216513604,1
1698397410,3311994978,1
3175246716,3681610143,0
3260948467,2134150003,0
1119511189,2353330505,1
4040284539,1091240995,1
2549001941,2054435248,0
2060936947,3793406332,1
2594468101,128940620,0
1689682160,3428586696,1
1311299365,4030954728,0
3902313565,3016370700,1
1195966061,729110223,0
2449360850,3795095850,1
413392724,3089735710,1
1978002068,1227104661,0
3366276783,3654810585,0
1752998171,1620762513,0
2338634481,230950326,0
4092309343,3644158518,0
1992574866,46433264,0
1545048909,2368859672,1
3682285705,2682421597,1
294228500,282145481,0
1240380135,70942150,1
302760580,213055752,0
3951612354,1260503593,1
3015694510,293950597,0
2105194337,1054113964,1
3317007607,2849120384,0
2183391927,3739495038,0
1822496097,649268177,1
3417655090,2409826119,1
2912143145,4155548726,1
2852665365,3408360029,0
729633350,3596917087,0
2509694371,40638136,1
3438108444,848530720,1
966547516,2942802129,0
2661646263,3660253147,1
2689406206,217150069,0
3828877525,352289045,0
2697796243,753922611,1
4114295729,1749621628,0
3689190854,253857558,0
3074034672,319335376,1
1409577142,4008085330,0
3441844699,1269826587,0
1513438869,27397770,0
2660844778,3507507556,0
324537044,1922496425,1
3606982970,3286482466,0
2982642006,1751125889,0
3900811664,3301743795,0
333464581,3198999349,0
2725892364,722429211,0
2558599323,52950604,1
781209732,2454071456,1
1305892209,368898313,1
2968046237,553383344,1
1697103309,219521421,1
355260223,3595906490,0
1183469401,887258698,0
1000023515,2955711620,1
2102859513,297080489,1
1483232396,1967217936,0
2773222021,1359354541,1
1274435488,3289210672,0
663399571,444246124,0
3360106806,3543280000,1
2531685623,3941265046,0
3126509324,3133023034,0
2572876907,56817319,0
1092603544,2883086265,0
3452975511,207716282,0
3765186359,2152962526,0
3939315204,1295748368,1
3808800235,2427084245,1
2231996401,4230973893,1
680576339,2929081463,1
1494396968,1324861156,0
3703955761,4155157231,1
329148281,1285191659,0
3161099951,1464914198,1
4128148258,4275687062,0
4112779136,4095820843,0
3939569487,2195403527,1
971200902,2357548916,0
3132895896,1133917920,1
3052439998,4187938994,1
2694131509,885497765,1
2323243125,4183029564,1
341048701,3935996274,0
3984474366,2003257575,1
2395789549,2399881462,0
582922950,3855901599,1
3389812276,1982488352,1
3111035529,2807992721,0
1038923790,3850758845,0
2121800763,61005202,1
3279968839,1677354575,1
1869703276,3632054232,0
2880773370,361325560,0
865337779,117854945,1
2724878320,2138399868,1
2156289234,530002484,0
1040591969,2413564105,1
3843172302,4130405815,1
786432315,3908454430,1
3873803642,3806974669,0
3444721804,675378476,1
795408923,2095232445,0
3020449024,771100844,1
1822341257,1210833076,0
2589619907,1729599312,0
2374648016,4036252125,1
3601294985,3539042970,0
1321054090,3796074438,1
2304791292,309804365,1
2322415819,471827115,1
2087228322,57588102,1
4284363989,1950038983,1
3346220143,2037140201,0
1759877618,312190257,1
2581332767,472836798,1
116715789,1202129789,0
1648549962,2674431222,0
2046281268,2067073056,0
1665045420,812346247,0
1053780173,2848897814,0
4204691892,94773402,0
2230052552,4197402056,0
2898185105,4221724675,0
57563860,1071414827,0
1247707351,1226754296,0
4182513035,1700711707,1
2632112424,3485380688,1
2841912381,157680885,0
1848094783,76107219,1
1268925662,2466546351,0
4216400944,1751872513,0
2263046403,1059957807,1
1984336961,3899416297,1
1933827235,4104483206,0
3886052215,2508885455,1
717058070,2431030604,0
496966258,1045513693,1
2136917390,1424283544,0
944056784,1171025627,0
966912870,4199374211,1
3104002730,4039433705,0
945860452,2979872174,0
2744622235,2894970613,0
753324091,2909060379,1
4086412390,3388827316,0
3606920428,185113550,0
2462516692,3260253564,0
3393446369,1349896117,1
827709674,4048776414,1
1234155169,3531974457,1
331047551,820906059,0
546318845,2874658576,0
2732354676,1461896504,1
594575932,1912437350,0
1155430561,2502371004,0
1203164557,1187673231,1
3886392934,1595591340,1
3323314587,1014716279,1
1253604374,3593602511,1
3029968324,1296244749,1
1203848448,3258973244,1
1117046581,3503167901,1
49039847,3624434495,0
1983602639,2659462277,0
3690651984,3507344692,1
2048027103,263909797,0
498313616,1162304007,0
406782421,3021054313,1
549183741,230359655,0
1940430574,3248631830,1
3197117503,821741207,1
3896372960,3856728781,0
2070210276,4252109872,1
3282262536,1932877791,1
28699540,1766108008,0
3956425274,1846053730,1
2996472517,4229880267,0
3455278203,3953671542,0
2780515323,1564860327,1
1490193278,490644777,0
3354348848,906921411,1
2864087729,4005343513,0
2335627828,892422993,0
1903986970,3562182111,0
3990623853,1183550275,0
51982472,947689058,0
2384138070,1014069534,1
4232523877,3795334680,1
2262575662,349627510,1
1750078471,246310475,1
1735554418,1288280680,1
1547506124,3600463624,1
1238675105,3760593889,1
3878758027,2876573446,0
2359322086,3898693990,0
1980696745,1332758926,0
3724709061,1735361322,1
967728835,509851703,0
2150075964,843077603,0
2720949520,924326997,1
4082499777,2890908680,0
682219253,4143740914,1
1967897673,1918624280,0
4284834350,1259057858,1
1766054140,2648371225,0
2615544324,130599528,1
694151795,670168716,0
3686624477,1839710100,1
3341592963,2621489156,0
780495598,1410404988,0
2938887064,1494315280,1
738542086,1018414625,1
247594480,1902815283,0
4261749223,2858397724,1
619959501,3323617381,1
3134726162,4139588938,0
4252388598,652346142,0
2901652512,107557674,1
2921434980,3776158743,1
3462469705,860072200,1
554473757,2402175949,1
408381950,3129065418,1
4009657276,1728179099,0
2367272624,1412944749,1
3561496676,2080511180,1
2613096487,3221026545,0
363205533,4204909735,0
1153413018,191354454,1
2586072750,3503702936,0
1702891654,2881901506,1
2025490829,560546684,1
2606387839,1807049778,0
58571565,3009904565,1
3672412144,1911706069,1
2673246233,3156909145,0
279440476,11612008,1
1420090346,2924350882,1
21159335,2743653183,1
3218607485,4031748653,0
2519015895,377214299,1
723181672,1633693234,1
1339445075,3432357365,0
553401021,329885449,0
1007828845,3889259705,0
809178,2965269997,0
4156899165,1875368861,1
1549926529,521963023,1
671654728,3707138899,0
3943806828,1590135107,0
3473375226,1360371130,1
1389762887,3203420531,1
2813891035,886197984,1
3691804572,722061881,0
2952095938,1441252962,1
2856735683,611617043,1
4044536278,4194540824,0
3311018345,3277900289,1
4207227489,3269435017,1
1843946531,3388107835,1
731193644,2938906359,1
30396532,3758742848,1
3167574292,589048260,0
1519512894,2443645200,0
165955610,1390847594,1
1920191452,397246913,1
3847494398,2245237716,0
1668553356,4027936249,1
555078803,2186494167,1
1552626781,2900728001,1
2570816827,2776454190,1
3582623768,2556492253,0
3910544111,968979979,1
3061356810,4053496096,0
1730777473,415488537,1
3937590330,1135897795,0
4235897194,3010195239,0
867650688,2627794236,0
962436188,1486320038,1
3257740787,1965271078,0
534220194,2203229525,0
3794359293,3257090481,1
3203444469,320569606,0
2482031006,3215362107,1
800372852,4099551227,1
1462031957,386187353,0
647148950,2233701076,0
2538533082,559153698,1
3589845031,3487282503,0
1590842916,1992067010,0
1291670372,3738660300,1
786045372,424073081,0
1030251476,2078852519,0
699900140,3793082913,1
4226721654,180024509,0
3623824221,1393054654,0
2309869358,1154761205,1
848103899,2913417840,1
1652718963,115395704,0
436416072,3091576844,1
3258657494,266058271,0
3448595099,2303171251,1
574788433,2712094853,0
1864105883,1471417497,0
2437389766,1165324150,1
1065512148,350527620,1
3215406795,1778722358,0
855859568,1347344653,0
2624153399,607357935,1
942976910,3127236282,0
3380010990,2248786816,0
3809313453,1598471960,0
